dataset_group,task,pc1,pc2
ABC,rotate the pink block to the right,3.330051464570758,-0.4130456195289432
ABC,turn off the yellow light,0.3231294168958567,5.225655994325503
ABC,push the sliding door to the right,-0.0954185607931119,2.038202645791335
ABC,lift the blue block lying in the sliding cabinet,-0.9036714651567145,-0.44750472576280426
ABC,close the drawer,-5.177729658335527,0.5387018980199175
ABC,sweep the object into the drawer,-4.6095563002565045,0.4899709221884787
ABC,lift the blue block lying in the sliding cabinet,-0.9036714651567145,-0.44750472576280426
ABC,slide the door to the left side,-0.2274733316653767,1.8205793765143288
ABC,pick up the pink block,0.780695945001379,-2.494702529501469
ABC,push the blue block towards the left,2.9448390865056213,-0.2769260244925166
ABC,store the grasped object in the drawer,-5.542159028625892,-1.0484107593945244
ABC,turn the red block left,2.6984031717833927,-0.07518239330240661
ABC,put the object in the cabinet,-3.1047127502075553,0.42751417611377956
ABC,move the sliding door to the left,0.22071519772855885,2.0540230214303414
ABC,push the red block to the right,2.5904595277455873,-0.7113575819855321
ABC,move the door all the way to the right,0.3604341462381793,2.479556376546638
ABC,grasp the pink block and turn it left,0.9263392413787264,-1.2657952647629447
ABC,grasp the pink block lying on the shelf,-1.399226832363062,-2.1285107422338005
ABC,grasp the blue block and lift it up,0.3432373696383683,-1.1763394586889828
ABC,close the drawer,-5.1775575300090475,0.5388677372083692
ABC,"grasp the handle of the drawer, then close it",-4.590598764775861,0.12420758758327573
ABC,grasp the red block and lift it up,0.30668645675525374,-1.5349014405582881
ABC,turn off the yellow light,0.3231294168958567,5.225655994325503
ABC,pick up the red block in the drawer,-3.263676228029393,-1.7458316055305914
ABC,grasp the pink block lying in the slider,-0.12806222241512435,-1.6962172706910112
ABC,grasp the pink block lying in the sliding cabinet,-1.6909483103616,-1.33755986102293
ABC,toggle the light switch to turn off the yellow light,-0.12124887544209702,5.256946302059422
ABC,go towards the pink block in the drawer and pick it up,-2.6846976109107157,-1.4684833722312394
ABC,go towards the red block in the drawer and pick it up,-2.6990152841046373,-1.0537270696495118
ABC,turn the blue block right,2.9084266726498673,0.20555185436874843
ABC,grasp the blue block and rotate it left,2.0832057913080675,-0.43923773054335447
ABC,turn off the light bulb,-0.7307526216253684,5.4353713775552395
ABC,push right the pink block,2.287554581883628,-1.3973972350775543
ABC,place the grasped block on top of another block,0.6747228757037131,-2.3812004877303066
ABC,lift the red block lying in the sliding cabinet,-0.9329381940784028,-0.6748703892806956
ABC,take the blue block and rotate it left,2.9243176084139915,0.012894393355644906
ABC,grasp the red block and rotate it right,2.0105134529100956,-0.6594074364514539
ABC,sweep the blue block to the left,2.055912040583223,0.07439214110473025
ABC,rotate the pink block to the left,3.4593570054576817,-0.40916515952287696
ABC,pick up the blue block on the table,0.29562353671396957,-1.4967081719529516
ABC,push the pink block to the left,2.6687448321288243,-1.182418580121339
ABC,"grasp the blue block, then rotate it right",1.7913956563785753,-0.2548974533075969
ABC,lift the blue block in the drawer,-3.0247859488211484,-1.606963078454579
ABC,lift the pink block lying in the sliding cabinet,-0.9839386222512987,-1.100069382578703
ABC,pick up the blue block from the shelf,-0.8922205146030272,-1.4328766711074215
ABC,take the blue block and turn it left,2.215307325177999,0.11630199923205267
ABC,push the red block towards the right,2.638915434427794,-0.6034704082720436
ABC,grasp the blue block and rotate it right,1.9875466343283807,-0.36234150837803414
ABC,slide left the blue block,2.2634462676441003,-0.7533255622848204
ABC,grasp the blue block and rotate it right,1.9875466343283807,-0.36234150837803414
ABC,go slide the blue block to the left,2.654412686891969,-0.4908817871975671
ABC,slide the blue block towards the left,2.7049187601579257,-0.6053812171308658
ABC,rotate the pink block towards the left,3.512208200249533,-0.4247974476013045
ABC,take the blue block and rotate it left,2.9243176084139915,0.012894393355644906
ABC,slide the red block towards the right,2.5750907341318783,-0.8381424961110622
ABC,take the red block and rotate it right,2.785068294623858,-0.13868729580725261
ABC,"grasp the pink block, then turn it right",0.7545532579831222,-1.134005408137006
ABC,"grasp the pink block, then turn it right",0.7545532579831222,-1.134005408137006
ABC,slide the blue block to the right,2.591841399412018,-0.6944865418339751
ABC,move the door all the way to the left,0.4616606098896496,2.3472917543032645
ABC,slide the door to the right side,-0.30087031952899906,1.818720250752332
ABC,grasp the door handle and move the door to the right,-1.1441420777476736,1.9512610273121354
ABC,"grasp the handle of the drawer, then close it",-4.590598764775861,0.12420758758327573
ABC,remove a block from the stack,0.049958298021889606,-1.1342092770130328
ABC,in the slider pick up the pink block,0.7365872141519414,-1.9961926389571933
ABC,stack the block on top of another block,1.483448907210106,-1.828941569128735
ABC,place the block in the cabinet,-1.6050168014694857,-0.9510753002923709
ABC,take off the stacked block,0.345318614223025,-1.2315466626936553
ABC,pick up the blue block in the sliding cabinet,-1.197816560734945,-0.5803316107532741
ABC,pick up the blue block from the sliding cabinet,-1.1274977060438693,-0.4793295596636305
ABC,push the object that it falls into the drawer,-3.770958801672368,-0.10557849514336864
ABC,slide the door all the way to the right,-0.14107779209416524,1.82251357222507
ABC,slide down the switch,0.004552824679943368,2.8434341515768846
ABC,push right the red block,2.4615137041161317,-0.8989898371205277
ABC,push the door to the left side,0.18210020038018507,2.1722238832840257
ABC,put the grasped object in the cabinet,-3.8136908642609035,-0.11103739868177397
ABC,grasp the red block lying in the drawer,-3.5728310047040526,-1.610644408329832
ABC,push the sliding door to the left,0.0008307910849372247,1.9844104873605244
ABC,move to the drawer and store the object,-4.139844938268845,-0.08911548218983681
ABC,place the grasped object in the cabinet,-3.7568780597569655,-0.21554300995886094
ABC,pick up the blue block lying in the drawer,-3.316276551761995,-1.3954043587710347
ABC,take the blue block and turn it right,2.1506255082417542,0.0999747838695019
ABC,grasp the red block on the table and lift it up,-0.34016391533779505,-1.512658202808867
ABC,push the button to turn on the led,-0.5851965704652675,4.565123747619878
ABC,grasp the pink block lying on the shelf,-1.399226832363062,-2.1285107422338005
ABC,slide down the switch,0.004552824679943368,2.8434341515768846
ABC,collapse the stacked blocks,0.7099161648924736,-1.7142021269697791
ABC,push down the button to turn on the led,-0.5103898097175769,4.497359683249709
ABC,turn off the light bulb,-0.7307526216253684,5.4353713775552395
ABC,take the blue block and turn it left,2.215307325177999,0.11630199923205267
ABC,grasp the red block lying in the slider,0.07774128973471015,-1.3501797534803883
ABC,"grasp the blue block, then turn it left",1.0111893478454155,-0.3473837654165639
ABC,move down the switch,0.46550163708615305,3.2074301294753775
ABC,go towards the blue block in the drawer and pick it up,-2.677644685808121,-0.8771655713146868
ABC,in the slider grasp the pink block,0.37607907198681034,-2.1249575657794235
ABC,lift the pink block from the table,0.408212866686603,-1.960079198691125
ABC,grasp the blue block on the table and lift it up,-0.3308325778521929,-1.1857081133600584
ABC,in the cabinet grasp the pink block,-2.0060226959438663,-1.7582246621854614
ABC,turn the red block left,2.6984031717833927,-0.07518239330240661
ABC,"grasp the blue block, then turn it left",1.0111893478454155,-0.3473837654165639
ABC,grasp the blue block and turn it right,1.2336442456132437,-0.39637819260171653
ABC,slide left the pink block,1.8892305177136908,-1.4442703052430592
ABC,take the blue block and rotate it right,2.810107850407251,0.0686499122116522
ABC,rotate the blue block 90 degrees to the right,3.4374843990504895,0.8501827727187546
ABC,go slide the pink block to the left,2.3548318239219883,-1.181697184129997
ABC,go slide the blue block to the left,2.6540185846900113,-0.49097044396700906
ABC,take the red block and turn it left,2.0186330240517543,-0.17773290045198264
ABC,"grasp the pink block, then rotate it right",1.6307150131158834,-0.9824218523650274
ABC,push the blue block towards the left,2.9448390865056213,-0.2769260244925166
ABC,push right the red block,2.4614793317192643,-0.8992296676795289
ABC,turn the red block right,2.8277933515140408,-0.09675533080608928
ABC,rotate the blue block towards the right,3.4385774919934398,0.2793271671858028
ABC,"grasp the red block, then turn it right",0.9420083159332434,-0.723363138772511
ABC,rotate the pink block to the right,3.330051464570758,-0.4130456195289432
ABC,pick up the pink block from the table,0.06572450740643744,-2.145322366788633
ABC,move the door to the left side,0.5001140814519848,2.383117208891339
ABC,open the cabinet drawer,-5.281895518514886,0.9124375768722028
ABC,pick up the blue block in the sliding cabinet,-1.1977594048574611,-0.580115794631129
ABC,lift the blue block in the drawer,-3.0247859488211484,-1.606963078454579
ABC,take the blue block and turn it left,2.215307325177999,0.11630199923205267
ABC,turn on the light bulb,-0.2529869025320269,5.5726002585545515
ABC,lift the red block in the drawer,-3.0015835090749894,-1.81014633912271
ABC,go towards the red block in the drawer and grasp it,-3.0917124857705387,-1.1993020911901058
ABC,slide the door all the way to the left,0.03509162496428664,1.7657235333295844
ABC,in the cabinet grasp the pink block,-2.0060226959438663,-1.7582246621854614
ABC,grasp the blue block lying in the sliding cabinet,-1.6815324809217347,-0.6789898177109585
ABC,"slide the door to the left, then let it go",-0.30660929646512186,1.891729154753891
ABC,push the sliding door to the left,0.0008307910849372247,1.9844104873605244
ABC,collapse the stacked blocks,0.7099161648924736,-1.7142021269697791
ABC,turn on the yellow light,0.7138653113141203,5.551762129856092
ABC,"grasp the door handle, then move the door to the left",-1.2494953793826014,1.8596799485917956
ABC,turn on the light bulb,-0.2529869025320269,5.5726002585545515
ABC,close the cabinet drawer,-5.030885971037629,0.8404055649789888
ABC,grasp the handle of the drawer and open it,-4.918085170134329,0.07993323387387548
ABC,grasp the door handle and slide the door to the left,-1.4846180658871773,1.5649180769929143
ABC,open the drawer,-5.6351849616401415,0.6828928880506818
ABC,place the object in the cabinet,-2.968797523165868,0.3465970922062741
ABC,put the object in the drawer,-4.840714493494978,-0.037946821418317185
ABC,put the block in the sliding cabinet,-1.0643427037276507,-0.636194898489106
ABC,go towards the pink block in the drawer and lift it,-2.510585879930352,-1.496304368096163
ABC,push down the button to turn on the green light,0.44297129615107667,4.904911990717267
ABC,grasp the blue block and turn it left,1.2532750225565346,-0.45144731892575024
ABC,"grasp the red block on the table, then lift it up",-0.3181818994422829,-1.4581103873617232
ABC,stack blocks on top of each other,0.682966586058875,-1.8701313538350646
ABC,lift the red block from the table,0.5743354372582542,-1.616677878112867
ABC,grasp the blue block lying in the drawer,-3.66801163260569,-1.3426325569960824
ABC,move the light switch to turn off the yellow light,0.20838930396543448,5.310993683796763
ABC,go slide the blue block to the right,2.512130987620371,-0.4687982365273623
ABC,go slide the pink block to the left,2.3547153910014567,-1.181886675494234
ABC,slide the object into the drawer,-4.392712968562187,-0.16641863589689354
ABC,take the red block and rotate it left,2.885533843752925,-0.2331452152781059
ABC,lift the blue block lying in the drawer,-3.135790228434569,-1.333884450478647
ABC,push left the blue block,2.6976234022049326,-0.44007265254767824
ABC,rotate the blue block 90 degrees to the right,3.437625371748893,0.8501394004600056
ABC,slide the red block towards the left,2.6566207490651226,-0.9219206694524618
ABC,pick up the pink block from the sliding cabinet,-1.2325092121300467,-1.1012112882836715
ABC,push the red block to the left,2.7317035485354393,-0.7788286532121177
ABC,sweep the blue block to the left,2.055912040583223,0.07439214110473025
ABC,rotate the pink block 90 degrees to the left,3.4158258444585,0.23449539744618708
ABC,go slide the red block to the left,2.538283272392835,-0.7699721838376269
ABC,push left the blue block,2.6976234022049326,-0.44007265254767824
ABC,go push the blue block to the right,2.506331372499852,-0.0883264083994394
ABC,push the pink block towards the left,2.792866360480033,-1.0734497066492652
ABC,slide the pink block towards the right,2.329487621509186,-1.2711369180018994
ABC,grasp the blue block and rotate it right,1.9875466343283807,-0.36234150837803414
ABC,push the red block to the right,2.5904595277455873,-0.7113575819855321
ABC,slide the red block towards the left,2.6566207490651226,-0.9219206694524618
ABC,push right the pink block,2.287554581883628,-1.3973972350775543
ABC,take the blue block and turn it right,2.1506255082417542,0.0999747838695019
ABC,grasp the pink block and rotate it right,1.8443340201651433,-1.1052864567810985
ABC,grasp the red block and turn it right,1.1531243257127082,-0.750387358690062
ABC,pull the handle of the drawer,-4.479241257111308,-0.3441712155233822
ABC,stack the blocks,0.6233355217718234,-2.3837802229536313
ABC,"grasp the blue block, then lift it up",0.1891554846934656,-1.1471533738384436
ABC,open the drawer,-5.6351849616401415,0.6828928880506818
ABC,slide right the red block,2.489593609789326,-1.1906597912177486
ABC,grasp the pink block from the drawer,-3.3846810944084487,-2.2249927619823806
ABC,toggle the button to turn off the led,-0.9636664783565758,4.734833890774436
ABC,go towards the red block in the drawer and pick it up,-2.6990152841046373,-1.0537270696495118
ABC,pull the drawer,-5.083134856720813,-0.30326943254470534
ABC,move the door to the left,0.4305173740921304,2.352539451251839
ABC,grasp the drawer handle and close it,-5.028744170414562,-0.09940599609955929
ABC,put the grasped block on top of a block,0.21781953739036003,-2.19897335195957
ABC,"grasp the handle of the drawer, then close it",-4.590598764775861,0.12420758758327573
ABC,grasp the drawer handle and close it,-5.028744170414562,-0.09940599609955929
ABC,sweep the red block to the right,1.8161235505282176,-0.28017423898654836
ABC,turn on the yellow lamp,0.389228882368163,5.289359693143445
ABC,grasp the handle of the drawer and open it,-4.918085170134329,0.07993323387387548
ABC,pick up the pink block from the shelf,-1.0740903523755525,-2.0840863889619774
ABC,turn on the yellow lamp,0.389228882368163,5.289359693143445
ABC,put the block in the cabinet,-1.5972477269718433,-0.9317126831409169
ABC,put the grasped block on top of a block,0.21781953739036003,-2.19897335195957
ABC,pull the handle of the drawer,-4.479241257111308,-0.3441712155233822
ABC,turn off the led light,-0.4518605792110723,5.94319579622593
ABC,grasp the drawer handle and open it,-5.270719737152796,0.06593951414139251
ABC,push the pink block to the left,2.6687448321288243,-1.182418580121339
ABC,remove the top block,1.0771605220740876,-1.3129278350171876
ABC,grasp the red block and turn it left,1.1492623343747894,-0.8460299509000972
ABC,grasp the red block lying in the sliding cabinet,-1.650018758388824,-0.9508675456383264
ABC,push the pink block towards the right,2.55777451427908,-1.0898207276975418
ABC,turn on the led light,-0.09978703662156577,6.125532068493863
ABC,pick up the pink block from the drawer,-3.1078243668857355,-2.20660102180291
ABC,turn the pink block left,2.3977704250668874,-0.5545907608935859
ABC,push right the pink block,2.287330058946402,-1.397132621471914
ABC,toggle the light switch to turn on the light bulb,-0.5278281215477459,5.443271788701483
ABC,toggle the light switch to turn on the yellow light,0.019221517435960206,5.286125724264832
ABC,push the switch downwards,1.0029443954451873,3.3529552691657103
ABC,push the block into the drawer,-2.9084200818034267,-1.313665112441269
ABC,push the blue block towards the right,2.7343834703741097,-0.26399962090625695
ABC,push the object into the drawer,-4.447274445931473,-0.05414050052476513
ABC,remove a block from the stack,0.049958298021889606,-1.1342092770130328
ABC,lift the pink block lying in the cabinet,-1.44721771957751,-1.3231493603758733
ABC,grasp the red block on the table and lift it up,-0.34016391533779505,-1.512658202808867
ABC,turn the blue block right,2.908375084383835,0.20565412248140935
ABC,rotate the blue block 90 degrees to the left,3.5241800507127627,0.8293267886723533
ABC,pick up the pink block,0.780695945001379,-2.494702529501469
ABC,lift the red block lying in the slider,0.8097843482410989,-1.1591878442462384
ABC,in the slider grasp the blue block,0.64635919856359,-1.471611565912667
ABC,rotate right the blue block,3.5514257012700092,0.16865395529545915
ABC,turn the blue block left,2.829071044829858,0.2867277274137511
ABC,rotate the pink block towards the left,3.512208200249533,-0.4247974476013045
ABC,push the blue block to the left,2.896868286626422,-0.4422090043142871
ABC,"grasp the blue block, then rotate it right",1.7913956563785753,-0.2548974533075969
ABC,"grasp the red block, then turn it left",0.892845368642581,-0.7335009526251992
ABC,rotate the blue block to the right,3.4068919332812095,0.2525970529358437
ABC,turn the blue block right,2.9084266726498673,0.20555185436874843
ABC,rotate the blue block 90 degrees to the right,3.437625371748893,0.8501394004600056
ABC,push the pink block to the left,2.6687448321288243,-1.182418580121339
ABC,rotate right the pink block,3.4288911524530024,-0.5491221159983254
ABC,turn off the green light,0.8913193824269312,5.494293115015595
ABC,toggle the light switch to turn off the light bulb,-0.6586866892185534,5.3990904768010655
ABC,remove a block from the stack,0.049958298021889606,-1.1342092770130328
ABC,slide down the switch,0.004552824679943368,2.8434341515768846
ABC,"grasp the blue block, then rotate it left",1.838593128286983,-0.31464898672671165
ABC,go towards the drawer and store the object,-4.138836368165927,-0.10015608906131909
ABC,pull the drawer,-5.083162725481457,-0.30328361893751227
ABC,in the slider grasp the pink block,0.37607907198681034,-2.1249575657794235
ABC,rotate the red block to the left,3.548770702696408,0.010145761411589347
ABC,grasp the blue block from the drawer,-3.573886359222645,-1.5794021795764255
ABC,lift the red block,1.5681707765217523,-1.4456999010993832
ABC,put the object in the cabinet,-3.1047127502075553,0.42751417611377956
ABC,turn on the yellow lamp,0.389228882368163,5.289359693143445
ABC,turn off the led,-0.27456559770892447,4.790743176513453
ABC,pick up the red block from the drawer,-3.232002225372365,-1.8114571460478828
ABC,pick up the red block in the drawer,-3.263676228029393,-1.7458316055305914
ABC,grasp the blue block and rotate it left,2.0832057913080675,-0.43923773054335447
ABC,take the blue block and rotate it right,2.810107850407251,0.0686499122116522
ABC,turn on the green light,1.2676503815893345,5.821768642898863
ABC,grasp the pink block lying in the sliding cabinet,-1.6909483103616,-1.33755986102293
ABC,pick up the pink block from the shelf,-1.0740903523755525,-2.0840863889619774
ABC,"grasp the drawer handle, then close it",-4.833945639207295,0.04506693536660615
ABC,move the door to the right side,0.4248321928325769,2.4758007171249137
ABC,move the light switch to turn off the yellow light,0.20838930396543448,5.310993683796763
ABC,push the switch downwards,1.0031149451241974,3.352958061888187
ABC,turn on the yellow light,0.7138653113141203,5.551762129856092
ABC,turn on the led lamp,-0.2466527834712426,5.712003857521255
ABC,lift the red block up,1.4731036798682118,-1.3683701661258574
ABC,grasp the blue block from the drawer,-3.573886359222645,-1.5794021795764255
ABC,turn off the yellow lamp,-0.02512212152905859,5.230014669815492
ABC,in the slider grasp the red block,0.62064126177054,-1.7794286223582167
ABC,grasp the pink block and rotate it left,1.9377013016368148,-1.1891906343747003
ABC,grasp the pink block lying in the drawer,-3.490662586191698,-1.9781016769586885
ABC,rotate the blue block 90 degrees to the right,3.437625371748893,0.8501394004600056
ABC,rotate the blue block towards the left,3.542861503212303,0.2715884150946753
ABC,put the block on top of another block,1.929093693121013,-1.9863679163609012
ABC,pick up the pink block on the table,0.10695815896947593,-2.13877539009336
ABC,"grasp the blue block, then lift it up",0.1891554846934656,-1.1471533738384436
ABC,sweep the pink block to the right,1.526392740833177,-0.6010327509547219
ABC,take the red block and turn it left,2.0186330240517543,-0.17773290045198264
ABC,in the cabinet pick up the blue block,-1.6296420162919438,-0.8158667669778822
ABC,go push the red block to the left,2.569558375273338,-0.45814852890901153
ABC,slide the pink block towards the right,2.329487621509186,-1.2711369180018994
ABC,in the sliding cabinet grasp the blue block,-1.333953126271451,-0.7446118745758665
ABC,rotate the blue block 90 degrees to the right,3.4374843990504895,0.8501827727187546
ABC,rotate the red block towards the left,3.558269235367247,-0.02378058808510372
ABC,push left the red block,2.426758463095103,-0.6905070606300344
ABC,slide right the blue block,2.5239950070531614,-0.9198548489728465
ABC,push right the pink block,2.287554581883628,-1.3973972350775543
ABC,slide the blue block towards the right,2.59557257895515,-0.5579990072153246
ABC,rotate the pink block to the left,3.4593570054576817,-0.40916515952287696
ABC,go slide the red block to the left,2.538283272392835,-0.7699721838376269
ABC,go push the pink block to the right,2.3107446642108913,-0.82847099714475
ABC,take the red block and turn it right,1.9862004179824688,-0.1351180866368822
ABC,grasp the red block and turn it right,1.1531243257127082,-0.750387358690062
ABC,rotate the pink block 90 degrees to the right,3.3287831963314107,0.261899537247253
ABC,turn off the green light,0.8913193824269312,5.494293115015595
ABC,sweep the blue block to the right,1.9030677123043618,0.07253488429703263
ABC,"grasp the blue block, then lift it up",0.1891554846934656,-1.1471533738384436
ABC,sweep the blue block to the left,2.055912040583223,0.07439214110473025
ABC,go open the drawer,-5.17610129919784,0.9183079878426482
ABC,put the grasped block on top of a block,0.21781953739036003,-2.19897335195957
ABC,push the switch upwards,0.7285312544648757,3.410963736150972
ABC,move to the drawer and place the object,-3.88586319366815,0.12338403837216982
ABC,close the cabinet drawer,-5.030885971037629,0.8404055649789888
ABC,push the drawer,-4.3753984273059565,-0.1566269747638568
ABC,put it in the slider,-0.260289832433031,0.28761408128454446
ABC,toggle the button to turn off the led light,-0.7879351182314946,5.48208591864725
ABC,lift the blue block up,1.643224012741834,-1.1163652573100078
ABC,remove the top block,1.0771605220740876,-1.3129278350171876
ABC,push the drawer,-4.3753984273059565,-0.1566269747638568
ABC,slide the door to the right,-0.2605908388451575,1.795417455547216
ABC,push the object that it falls into the drawer,-3.770958801672368,-0.10557849514336864
ABC,go towards the drawer and store the object,-4.1386451488121505,-0.09986662681933511
ABC,"grasp the drawer handle, then close it",-4.833945639207295,0.04506693536660615
ABC,"grasp the door handle, then slide the door to the right",-1.5198013897226734,1.6664682933332673
ABC,turn on the yellow lamp,0.389228882368163,5.289359693143445
ABC,grasp the handle of the drawer and open it,-4.918085170134329,0.07993323387387548
ABC,go close the drawer,-4.703458242836035,0.7778952692232868
ABC,turn on the yellow lamp,0.389228882368163,5.289359693143445
ABC,push the handle of the drawer,-3.917072789281334,-0.2808883290026713
ABC,go open the drawer,-5.17610129919784,0.9183079878426482
ABC,grasp the handle of the drawer and open it,-4.918360902441837,0.07980036756694059
ABC,turn on the green lamp,0.930756218695493,5.171898281232308
ABC,turn off the led light,-0.4518605792110723,5.94319579622593
ABC,turn on the green light,1.2676503815893345,5.821768642898863
ABC,sweep the blue block to the left,2.055912040583223,0.07439214110473025
ABC,lift the red block lying in the cabinet,-1.389378935007204,-0.8541989035961893
ABC,stack the blocks,0.6230656554340908,-2.3835673379913813
ABC,grasp the blue block and rotate it left,2.0832057913080675,-0.43923773054335447
ABC,toggle the light switch to turn on the yellow light,0.019221517435960206,5.286125724264832
ABC,pick up the pink block in the drawer,-3.1695007997959523,-2.1533420531953107
ABC,stack the block on top of another block,1.483448907210106,-1.828941569128735
ABC,lift the pink block in the drawer,-2.922497604733627,-2.2368714386177566
ABC,toggle the light switch to turn off the light bulb,-0.6586866892185534,5.3990904768010655
ABC,put the grasped block on top of a block,0.21781953739036003,-2.19897335195957
ABC,lift the pink block in the drawer,-2.922497604733627,-2.2368714386177566
ABC,take the pink block and rotate it right,2.605768738260678,-0.5996969147472927
ABC,go towards the blue block in the drawer and grasp it,-3.1106142389021154,-0.9957341048524876
ABC,rotate left the pink block,3.4135931080899984,-0.5414589314382519
ABC,grasp the pink block and rotate it left,1.9377013016368148,-1.1891906343747003
ABC,rotate the blue block 90 degrees to the right,3.437625371748893,0.8501394004600056
ABC,rotate left the pink block,3.4135931080899984,-0.5414589314382519
ABC,push the blue block towards the left,2.9448390865056213,-0.2769260244925166
ABC,"grasp the blue block, then turn it left",1.0111893478454155,-0.3473837654165639
ABC,take the blue block and turn it left,2.215307325177999,0.11630199923205267
ABC,slide the red block towards the right,2.5750907341318783,-0.8381424961110622
ABC,"grasp the blue block, then turn it right",1.020757584356252,-0.37588112251929334
ABC,push right the blue block,2.6171733454133017,-0.6502658398613088
ABC,slide left the blue block,2.2635273318885205,-0.7532940879188503
ABC,push left the pink block,2.25098871005634,-1.1741619765983453
ABC,sweep the red block to the right,1.8161235505282176,-0.28017423898654836
ABC,push the red block towards the left,2.7863786558488606,-0.6553942907990047
ABC,push the pink block towards the left,2.792866360480033,-1.0734497066492652
ABC,grasp the pink block and rotate it right,1.8443340201651433,-1.1052864567810985
ABC,grasp the pink block and turn it right,0.9506454144554223,-1.2000300933236454
ABC,stack the blocks,0.6233355217718234,-2.3837802229536313
ABC,turn on the led lamp,-0.2466527834712426,5.712003857521255
ABC,place the block in the sliding cabinet,-1.051395281259308,-0.6561903791662508
ABC,toggle the light switch to turn off the yellow light,-0.12124887544209702,5.256946302059422
ABC,push the door to the left,0.14097317462787515,2.1459292139592585
ABC,pick up the blue block from the sliding cabinet,-1.1274962204975056,-0.47931889142164563
ABC,turn on the green lamp,0.930756218695493,5.171898281232308
ABC,grasp the pink block lying in the cabinet,-2.1417277495852094,-1.5356473445859837
ABC,stack the blocks,0.6233355217718234,-2.3837802229536313
ABC,grasp the red block lying in the slider,0.07774128973471015,-1.3501797534803883
ABC,take the pink block and turn it left,1.789749756416315,-0.6342597207731088
ABC,open the drawer,-5.6351849616401415,0.6828928880506818
ABC,close the cabinet drawer,-5.030885971037629,0.8404055649789888
ABC,put the block on top of another block,1.929093693121013,-1.9863679163609012
ABC,put the object in the drawer,-4.840714493494978,-0.037946821418317185
ABC,rotate the blue block to the left,3.532079823072386,0.264373003223527
ABC,place the grasped object in the drawer,-5.449760165601429,-0.681958214770292
ABC,lift the red block lying in the drawer,-3.067581971090115,-1.5663139061370004
ABC,place the block in the sliding cabinet,-1.051395281259308,-0.6561903791662508
ABC,push down the button to turn on the led,-0.5103898097175769,4.497359683249709
ABC,go slide the blue block to the right,2.512130987620371,-0.4687982365273623
ABC,lift the red block lying in the cabinet,-1.389378935007204,-0.8541989035961893
ABC,lift the pink block lying in the drawer,-3.0160029594056303,-1.9688513930546263
ABC,put the grasped object in the drawer,-5.399711632200287,-0.5724152222812942
ABC,go towards the drawer and store the object,-4.138836368165927,-0.10015608906131909
ABC,pick up the pink block in the drawer,-3.1695007997959523,-2.1533420531953107
ABC,pick up the red block in the drawer,-3.2636476828814254,-1.7459114687324782
ABC,slide up the switch,-0.14402021569543072,2.5767975892586903
ABC,push down the button to turn off the led light,-0.6121697088851138,5.2041791503847366
ABC,pick up the red block in the sliding cabinet,-1.254039670639386,-0.7592035127473232
ABC,put the block on top of another block,1.929093693121013,-1.9863679163609012
ABC,grasp the pink block and lift it up,0.09342495284951387,-1.982868755146455
ABC,push the button to turn off the green light,0.1545034754798775,4.961248355850283
ABC,lift the pink block in the drawer,-2.922497604733627,-2.2368714386177566
ABC,rotate the pink block towards the left,3.512208200249533,-0.4247974476013045
ABC,lift the blue block from the table,0.5839796289951747,-1.3124266015503168
ABC,rotate left the red block,3.5693237758962426,-0.06492599086467521
ABC,go towards the blue block in the drawer and lift it,-2.540577019663744,-0.8985964568300064
ABC,grasp the blue block in the drawer,-3.623931923733145,-1.574168661287562
ABC,go towards the red block in the drawer and grasp it,-3.0917124857705387,-1.1993020911901058
ABC,grasp the pink block lying in the drawer,-3.490662586191698,-1.9781016769586885
ABC,lift the blue block up,1.643224012741834,-1.1163652573100078
ABC,go push the red block to the right,2.3992017678561663,-0.35701041915977394
ABC,take the blue block and turn it left,2.215307325177999,0.11630199923205267
ABC,push the blue block to the left,2.896868286626422,-0.4422090043142871
ABC,sweep the pink block to the left,1.6497013525423774,-0.6407074727273671
ABC,sweep the red block to the left,1.8955218188720389,-0.31637380057229514
ABC,slide left the pink block,1.8892305177136908,-1.4442703052430592
ABC,sweep the pink block to the left,1.6497013525423774,-0.6407074727273671
ABC,go push the blue block to the left,2.7472834830165853,-0.12413732960057229
ABC,"grasp the red block, then rotate it left",1.8424518168073718,-0.6330315103188282
ABC,take the red block and rotate it right,2.785068294623858,-0.13868729580725261
ABC,push right the pink block,2.287554581883628,-1.3973972350775543
ABC,take the blue block and rotate it left,2.9243176084139915,0.012894393355644906
ABC,rotate the red block 90 degrees to the right,3.442187421897779,0.6437562382445786
ABC,rotate right the red block,3.5545855245170737,-0.08268975866607874
ABC,slide the red block to the left,2.6162976897526105,-0.9964266381489348
ABC,slide the pink block towards the left,2.477261668406222,-1.319997270083764
ABC,"grasp the red block, then rotate it right",1.8031556386466734,-0.5523003703361874
ABC,rotate the red block towards the right,3.466808472455335,0.003919704467839058
ABC,move down the switch,0.46550163708615305,3.2074301294753775
ABC,toggle the button to turn on the green light,0.23290504284150115,5.164275202675376
ABC,close the drawer,-5.1775575300090475,0.5388677372083692
ABC,"grasp the blue block, then turn it left",1.0111893478454155,-0.3473837654165639
ABC,"grasp the door handle, then slide the door to the left",-1.483125340944173,1.5929264904076785
ABC,take the pink block and rotate it left,2.7178644370274827,-0.6828508192433921
ABC,grasp the handle of the drawer and open it,-4.918085170134329,0.07993323387387548
